living place,home idenitfier,geographic area,geographic region,correlative,self represented municipalities,strata,municipality idenitfier,self-reporesented municipality,northzone,department code,municipality code,canton code,monthly per capita
Vivienda en muestra,269889.0,Urbano,5.0,5935.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,3.0,153.5
Vivienda en muestra,269586.0,Urbano,5.0,5935.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,3.0,80.17
Vivienda en muestra,268746.0,Urbano,5.0,5935.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,3.0,121.33
Vivienda en muestra,268841.0,Urbano,5.0,5935.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,3.0,75.33
Vivienda en muestra,269851.0,Urbano,5.0,5935.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,3.0,76.67
Vivienda extra,270593.0,Urbano,5.0,5935.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,3.0,132.22
Vivienda en muestra,268847.0,Urbano,5.0,5935.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,3.0,136.67
Vivienda en muestra,269165.0,Urbano,5.0,5935.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,3.0,4.17
Vivienda en muestra,269469.0,Urbano,5.0,5935.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,3.0,79.17
Vivienda en muestra,269086.0,Urbano,5.0,5935.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,3.0,86.11
Vivienda en muestra,269177.0,Urbano,5.0,5935.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,3.0,157.92
Vivienda en muestra,270366.0,Urbano,5.0,5936.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,3.0,325.09
Vivienda extra,270594.0,Urbano,5.0,5936.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,3.0,325.0
Vivienda en muestra,269942.0,Urbano,5.0,5936.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,3.0,219.25
Vivienda en muestra,270247.0,Urbano,5.0,5936.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,3.0,246.67
Vivienda en muestra,269673.0,Urbano,5.0,5936.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,3.0,48.0
Vivienda en muestra,268824.0,Urbano,5.0,5936.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,3.0,218.0
Vivienda en muestra,268901.0,Urbano,5.0,5936.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,3.0,188.75
Vivienda en muestra,269674.0,Urbano,5.0,5936.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,3.0,74.0
Vivienda en muestra,270177.0,Urbano,5.0,5936.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,3.0,309.94
Vivienda en muestra,270033.0,Urbano,5.0,5936.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,3.0,27.67
Vivienda en muestra,270097.0,Urbano,5.0,5936.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,3.0,160.0
Vivienda en muestra,269518.0,Urbano,5.0,5936.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,3.0,60.0
Vivienda en muestra,270271.0,Urbano,5.0,5936.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,3.0,231.11
Vivienda en muestra,269238.0,Urbano,5.0,5936.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,3.0,126.39
Vivienda en muestra,270438.0,Urbano,5.0,5936.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,3.0,36.11
Vivienda en muestra,274398.0,Urbano,5.0,5946.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,315.63
Vivienda en muestra,273547.0,Urbano,5.0,5946.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,503.75
Vivienda en muestra,272915.0,Urbano,5.0,5946.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,215.83
Vivienda en muestra,272850.0,Urbano,5.0,5946.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,418.68
Vivienda en muestra,273623.0,Urbano,5.0,5946.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,226.25
Vivienda en muestra,272558.0,Urbano,5.0,5946.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,57.14
Vivienda en muestra,274250.0,Urbano,5.0,5946.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,280.0
Vivienda en muestra,272696.0,Urbano,5.0,5946.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,431.25
Vivienda en muestra,274062.0,Urbano,5.0,5946.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,191.25
Vivienda en muestra,273039.0,Urbano,5.0,5946.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,169.0
Vivienda en muestra,273125.0,Urbano,5.0,5946.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,280.42
Vivienda en muestra,272603.0,Urbano,5.0,5946.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,282.78
Vivienda en muestra,272090.0,Urbano,5.0,5949.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,232.29
Vivienda en muestra,271078.0,Urbano,5.0,5949.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,135.0
Vivienda en muestra,270735.0,Urbano,5.0,5949.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,210.0
Vivienda en muestra,271674.0,Urbano,5.0,5949.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,340.28
Vivienda en muestra,270676.0,Urbano,5.0,5949.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,483.34
Vivienda extra,272434.0,Urbano,5.0,5949.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,477.5
Vivienda en muestra,270930.0,Urbano,5.0,5949.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,401.67
Vivienda extra,272436.0,Urbano,5.0,5949.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,134.17
Vivienda extra,272435.0,Urbano,5.0,5949.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,285.84
Vivienda en muestra,272362.0,Urbano,5.0,5949.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,357.5
Vivienda en muestra,272227.0,Urbano,5.0,5949.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,300.84
Vivienda extra,272437.0,Urbano,5.0,5949.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,134.17
Vivienda en muestra,270971.0,Urbano,5.0,5949.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,183.34
Vivienda en muestra,271059.0,Urbano,5.0,5949.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,59.2
Vivienda en muestra,271560.0,Urbano,5.0,5949.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,70.0
Vivienda en muestra,273839.0,Urbano,5.0,5950.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,138.65
Vivienda en muestra,272737.0,Urbano,5.0,5950.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,573.63
Vivienda en muestra,273513.0,Urbano,5.0,5950.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,250.0
Vivienda en muestra,272913.0,Urbano,5.0,5950.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,309.88
Vivienda en muestra,273689.0,Urbano,5.0,5950.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,391.67
Vivienda en muestra,272842.0,Urbano,5.0,5950.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,333.34
Vivienda en muestra,273363.0,Urbano,5.0,5950.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,184.58
Vivienda en muestra,273916.0,Urbano,5.0,5950.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,186.67
Vivienda en muestra,273298.0,Urbano,5.0,5950.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,44.17
Vivienda en muestra,274354.0,Urbano,5.0,5950.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,185.5
Vivienda en muestra,273470.0,Urbano,5.0,5950.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,35.0
Vivienda en muestra,273100.0,Urbano,5.0,5950.0,12.0,6121.0,San Marcos,1.0,0.0,San Salvador,12.0,4.0,605.0
Vivienda en muestra,255750.0,Urbano,5.0,5959.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,252.5
Vivienda en muestra,256652.0,Urbano,5.0,5959.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,433.33
Vivienda en muestra,255382.0,Urbano,5.0,5959.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,282.81
Vivienda en muestra,256883.0,Urbano,5.0,5959.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,138.89
Vivienda en muestra,255860.0,Urbano,5.0,5959.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,158.33
Vivienda en muestra,255906.0,Urbano,5.0,5959.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,368.75
Vivienda en muestra,256495.0,Urbano,5.0,5959.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,316.67
Vivienda en muestra,255661.0,Urbano,5.0,5959.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,283.34
Vivienda en muestra,256275.0,Urbano,5.0,5959.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,136.25
Vivienda en muestra,255626.0,Urbano,5.0,5959.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,122.75
Vivienda en muestra,256827.0,Urbano,5.0,5959.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,60.67
Vivienda en muestra,268187.0,Urbano,5.0,5968.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,420.0
Vivienda en muestra,268081.0,Urbano,5.0,5968.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,260.0
Vivienda en muestra,267523.0,Urbano,5.0,5968.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,295.07
Vivienda en muestra,267817.0,Urbano,5.0,5968.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,323.33
Vivienda en muestra,267736.0,Urbano,5.0,5968.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,220.75
Vivienda en muestra,267903.0,Urbano,5.0,5968.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,288.34
Vivienda en muestra,266666.0,Urbano,5.0,5968.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,363.75
Vivienda en muestra,266980.0,Urbano,5.0,5968.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,75.83
Vivienda en muestra,256970.0,Urbano,5.0,5969.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,330.0
Vivienda en muestra,256644.0,Urbano,5.0,5969.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,405.83
Vivienda en muestra,256697.0,Urbano,5.0,5969.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,273.61
Vivienda en muestra,256790.0,Urbano,5.0,5969.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,173.4
Vivienda en muestra,255829.0,Urbano,5.0,5969.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,67.4
Vivienda en muestra,255724.0,Urbano,5.0,5969.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,292.5
Vivienda en muestra,255957.0,Urbano,5.0,5969.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,312.5
Vivienda en muestra,255722.0,Urbano,5.0,5969.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,95.0
Vivienda en muestra,256660.0,Urbano,5.0,5969.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,237.5
Vivienda en muestra,256595.0,Urbano,5.0,5969.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,134.08
Vivienda en muestra,255604.0,Urbano,5.0,5969.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,595.0
Vivienda en muestra,274122.0,Urbano,5.0,5973.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,153.4
Vivienda en muestra,273966.0,Urbano,5.0,5973.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,143.17
Vivienda en muestra,273399.0,Urbano,5.0,5973.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,164.38
Vivienda en muestra,273897.0,Urbano,5.0,5973.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,106.97
Vivienda en muestra,273510.0,Urbano,5.0,5973.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,163.23
Vivienda en muestra,272879.0,Urbano,5.0,5973.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,161.67
Vivienda en muestra,273653.0,Urbano,5.0,5973.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,123.0
Vivienda en muestra,274305.0,Urbano,5.0,5973.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,75.63
Vivienda en muestra,273767.0,Urbano,5.0,5973.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,171.61
Vivienda en muestra,272692.0,Urbano,5.0,5977.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,117.22
Vivienda en muestra,274179.0,Urbano,5.0,5977.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,52.08
Vivienda en muestra,273096.0,Urbano,5.0,5977.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,102.5
Vivienda extra,274584.0,Urbano,5.0,5977.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,735.56
Vivienda extra,274586.0,Urbano,5.0,5977.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,327.5
Vivienda en muestra,272563.0,Urbano,5.0,5977.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,273.33
Vivienda en muestra,272700.0,Urbano,5.0,5977.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,200.93
Vivienda en muestra,272875.0,Urbano,5.0,5977.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,119.05
Vivienda en muestra,273648.0,Urbano,5.0,5977.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,76.25
Vivienda extra,274585.0,Urbano,5.0,5977.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,139.17
Vivienda en muestra,273293.0,Urbano,5.0,5977.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,102.5
Vivienda en muestra,273849.0,Urbano,5.0,5977.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,195.0
Vivienda en muestra,274173.0,Urbano,5.0,5977.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,170.67
Vivienda en muestra,273145.0,Urbano,5.0,5977.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,83.96
Vivienda en muestra,273306.0,Urbano,5.0,5977.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,191.13
Vivienda en muestra,274597.0,Urbano,5.0,5977.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,215.0
Vivienda en muestra,258504.0,Urbano,5.0,5988.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,100.0
Vivienda en muestra,257264.0,Urbano,5.0,5988.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,116.67
Vivienda en muestra,257888.0,Urbano,5.0,5988.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,97.81
Vivienda en muestra,257958.0,Urbano,5.0,5988.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,133.75
Vivienda en muestra,258747.0,Urbano,5.0,5988.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,68.33
Vivienda en muestra,258616.0,Urbano,5.0,5988.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,115.13
Vivienda en muestra,258513.0,Urbano,5.0,5988.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,118.06
Vivienda en muestra,258215.0,Urbano,5.0,5988.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,216.25
Vivienda en muestra,257189.0,Urbano,5.0,5988.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,265.61
Vivienda en muestra,257257.0,Urbano,5.0,5988.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,203.34
Vivienda en muestra,253403.0,Urbano,5.0,5991.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,133.33
Vivienda en muestra,252596.0,Urbano,5.0,5991.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,217.09
Vivienda en muestra,253216.0,Urbano,5.0,5991.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,223.72
Vivienda en muestra,253279.0,Urbano,5.0,5991.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,233.33
Vivienda en muestra,252090.0,Urbano,5.0,5991.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,80.0
Vivienda en muestra,253528.0,Urbano,5.0,5991.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,100.0
Vivienda en muestra,251954.0,Urbano,5.0,5991.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,72.67
Vivienda en muestra,251997.0,Urbano,5.0,5991.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,875.0
Vivienda en muestra,251903.0,Urbano,5.0,5991.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,146.67
Vivienda en muestra,254965.0,Urbano,5.0,5997.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,237.5
Vivienda en muestra,254875.0,Urbano,5.0,5997.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,212.5
Vivienda en muestra,254359.0,Urbano,5.0,5997.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,30.0
Vivienda en muestra,254105.0,Urbano,5.0,5997.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,221.29
Vivienda en muestra,253893.0,Urbano,5.0,5997.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,71.25
Vivienda en muestra,253642.0,Urbano,5.0,5997.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,120.83
Vivienda en muestra,253704.0,Urbano,5.0,5997.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,199.58
Vivienda en muestra,254882.0,Urbano,5.0,5997.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,168.67
Vivienda en muestra,254392.0,Urbano,5.0,5997.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,316.67
Vivienda extra,262754.0,Urbano,5.0,5997.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,375.0
Vivienda en muestra,253767.0,Urbano,5.0,5997.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,292.5
Vivienda en muestra,253825.0,Urbano,5.0,5997.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,297.92
Vivienda en muestra,254466.0,Urbano,5.0,5997.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,110.0
Vivienda en muestra,260494.0,Urbano,5.0,6006.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,213.33
Vivienda en muestra,260655.0,Urbano,5.0,6006.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,189.58
Vivienda en muestra,260279.0,Urbano,5.0,6006.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,160.0
Vivienda en muestra,260799.0,Urbano,5.0,6006.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,150.84
Vivienda en muestra,260320.0,Urbano,5.0,6006.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,164.67
Vivienda en muestra,259560.0,Urbano,5.0,6006.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,159.27
Vivienda en muestra,259717.0,Urbano,5.0,6006.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,231.25
Vivienda en muestra,260249.0,Urbano,5.0,6006.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,168.47
Vivienda en muestra,259200.0,Urbano,5.0,6006.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,110.08
Vivienda en muestra,253948.0,Urbano,5.0,6010.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,260.0
Vivienda en muestra,254415.0,Urbano,5.0,6010.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,200.0
Vivienda en muestra,253979.0,Urbano,5.0,6010.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,70.0
Vivienda en muestra,253869.0,Urbano,5.0,6010.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,162.84
Vivienda en muestra,254665.0,Urbano,5.0,6010.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,58.75
Vivienda en muestra,253790.0,Urbano,5.0,6010.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,297.92
Vivienda en muestra,254803.0,Urbano,5.0,6010.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,308.33
Vivienda en muestra,254868.0,Urbano,5.0,6010.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,258.34
Vivienda en muestra,253631.0,Urbano,5.0,6010.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,95.8
Vivienda en muestra,255319.0,Urbano,5.0,6010.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,386.67
Vivienda en muestra,255225.0,Urbano,5.0,6010.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,0.0,262.5
Vivienda en muestra,269425.0,Rural,5.0,6017.0,13.0,6130.0,San Martín,1.0,0.0,San Salvador,13.0,1.0,204.85
Vivienda en muestra,269039.0,Rural,5.0,6017.0,13.0,6130.0,San Martín,1.0,0.0,San Salvador,13.0,1.0,101.98
Vivienda en muestra,270000.0,Rural,5.0,6017.0,13.0,6130.0,San Martín,1.0,0.0,San Salvador,13.0,1.0,400.83
Vivienda en muestra,269641.0,Rural,5.0,6017.0,13.0,6130.0,San Martín,1.0,0.0,San Salvador,13.0,1.0,15.56
Vivienda en muestra,269732.0,Rural,5.0,6017.0,13.0,6130.0,San Martín,1.0,0.0,San Salvador,13.0,1.0,119.97
Vivienda en muestra,268905.0,Rural,5.0,6017.0,13.0,6130.0,San Martín,1.0,0.0,San Salvador,13.0,1.0,212.2
Vivienda en muestra,269486.0,Rural,5.0,6017.0,13.0,6130.0,San Martín,1.0,0.0,San Salvador,13.0,1.0,99.31
Vivienda en muestra,269890.0,Rural,5.0,6017.0,13.0,6130.0,San Martín,1.0,0.0,San Salvador,13.0,1.0,193.96
Vivienda en muestra,269059.0,Rural,5.0,6017.0,13.0,6130.0,San Martín,1.0,0.0,San Salvador,13.0,1.0,100.0
Vivienda en muestra,270499.0,Rural,5.0,6017.0,13.0,6130.0,San Martín,1.0,0.0,San Salvador,13.0,1.0,24.17
Vivienda en muestra,269209.0,Rural,5.0,6017.0,13.0,6130.0,San Martín,1.0,0.0,San Salvador,13.0,1.0,60.0
Vivienda en muestra,263259.0,Urbano,5.0,6019.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,2.0,184.8
Vivienda en muestra,263321.0,Urbano,5.0,6019.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,2.0,1839.44
Vivienda en muestra,264066.0,Urbano,5.0,6019.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,2.0,408.33
Vivienda en muestra,262786.0,Urbano,5.0,6019.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,2.0,140.0
Vivienda en muestra,264011.0,Urbano,5.0,6019.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,2.0,152.67
Vivienda en muestra,263560.0,Urbano,5.0,6019.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,2.0,65.0
Vivienda en muestra,264403.0,Urbano,5.0,6019.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,2.0,86.71
Vivienda en muestra,264404.0,Urbano,5.0,6019.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,2.0,204.45
Vivienda en muestra,263076.0,Urbano,5.0,6019.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,2.0,192.5
Vivienda en muestra,264001.0,Urbano,5.0,6019.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,2.0,177.71
Vivienda en muestra,263008.0,Urbano,5.0,6019.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,2.0,260.0
Vivienda en muestra,265645.0,Urbano,5.0,6025.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,4.0,70.0
Vivienda en muestra,264805.0,Urbano,5.0,6025.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,4.0,78.0
Vivienda en muestra,265948.0,Urbano,5.0,6025.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,4.0,375.0
Vivienda en muestra,264863.0,Urbano,5.0,6025.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,4.0,111.25
Vivienda en muestra,265835.0,Urbano,5.0,6025.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,4.0,241.0
Vivienda en muestra,265713.0,Urbano,5.0,6025.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,4.0,245.42
Vivienda en muestra,265961.0,Urbano,5.0,6025.0,13.0,6131.0,San Martín,1.0,0.0,San Salvador,13.0,4.0,110.94
